year,region,state,eu,total_hp,n_vessels,tuna,sardine,shrimp,others,treated,subsidy_pesos,n_times_sub,subsidy_frequency,always,sometimes,never,mean_diesel_price_mxn_l,nino34_m,hours,fg_area_km,fg_hours,landed_weight
2017,GoC,Sinaloa,2508005507,1270,3,0,0,1,0,1,754247.1805740948,8,sometimes,0,1,0,18.331500329479624,28.3,4543.733333333333,4308.283772467318,3443.0333333333333,68370
2017,GoC,Sinaloa,2508005523,3150,7,0,0,1,0,1,568593.0897391458,9,always,1,0,0,18.331500329479624,28.3,6241.883333333333,7589.083515053074,4786.95,95639
2017,GoC,Sinaloa,2508005606,750,2,0,0,1,0,1,245257.54473089232,9,always,1,0,0,18.331500329479624,28.3,1530.3,1718.4504512603157,1010.7833333333333,35697
2017,GoC,Sinaloa,2508005648,11167,25,0,0,1,0,1,1696803.2344487093,9,always,1,0,0,18.331500329479624,28.3,49686.399999999994,43375.37586301659,39429.333333333336,394956
2017,GoC,Sinaloa,2508005705,2315,6,0,0,1,0,1,641901.6135083361,8,sometimes,0,1,0,18.331500329479624,28.3,13396.916666666666,12003.08367138111,10872.733333333334,68225
2017,GoC,Sinaloa,2508005846,1747,5,0,0,1,0,1,323537.75202651566,9,always,1,0,0,18.331500329479624,28.3,6553.916666666667,5126.447445274642,4933.266666666666,37049
2017,GoC,Sinaloa,2508005853,365,1,0,0,1,0,1,140366.8938319671,8,sometimes,0,1,0,18.331500329479624,28.3,875.6500000000001,1081.6405150483774,750.8,6661
2017,GoC,Sinaloa,2508005879,9811,23,0,0,1,0,1,3100632.6338215824,9,always,1,0,0,18.331500329479624,28.3,28531.283333333336,31092.143095662537,21078.983333333334,390645
2017,GoC,Sinaloa,2508005937,1202,3,0,0,1,0,1,246653.4254376054,8,sometimes,0,1,0,18.331500329479624,28.3,4407.700000000001,2869.360489648748,2809.883333333333,46040
2017,GoC,Sinaloa,2508006125,3645,8,0,0,1,0,1,1512886.819409407,9,always,1,0,0,18.331500329479624,28.3,19842.55,18268.907296943966,17794.033333333333,150868
2017,GoC,Sinaloa,2508006166,480,2,0,0,1,0,1,156547.36897716532,8,sometimes,0,1,0,18.331500329479624,28.3,1553.75,2596.7751945583223,1464.7833333333333,10822
2017,GoC,Sinaloa,2508006208,700,1,0,0,1,0,1,279779.50099387765,9,always,1,0,0,18.331500329479624,28.3,1246.2833333333333,2157.546111886305,1038,16300
2017,GoC,Sinaloa,2508006224,365,1,0,0,1,0,1,88057.89504965549,9,always,1,0,0,18.331500329479624,28.3,1394.166666666667,1870.4416283899052,1116.4833333333333,12618
2017,GoC,Sinaloa,2508006240,1403,3,0,0,1,0,1,228950.52712910427,9,always,1,0,0,18.331500329479624,28.3,5092.499999999998,3321.6898858675404,2634.666666666667,55573
2017,GoC,Sinaloa,2508006398,992,3,0,0,1,0,1,116105.96532473093,8,sometimes,0,1,0,18.331500329479624,28.3,4347.75,4310.3557169977275,2915.35,21452
2017,GoC,Sinaloa,2508006661,550,1,0,0,1,0,0,0,0,never,0,0,1,18.331500329479624,28.3,2033.5166666666669,1179.398835502484,1448.05,14120
2017,GoC,Sinaloa,2508006778,17871,40,0,0,1,0,1,3059979.2389403246,9,always,1,0,0,18.331500329479624,28.3,57161.11666666666,49223.392101645404,43994.75,647220
2017,GoC,Sinaloa,2508006810,425,1,0,0,1,0,1,180355.61467577587,6,sometimes,0,1,0,18.331500329479624,28.3,208,374.256008584002,200.36666666666667,7997
2017,GoC,Sinaloa,2508006836,3712,9,0,0,1,0,1,611119.8348024968,9,always,1,0,0,18.331500329479624,28.3,8031.116666666666,8976.076831401278,5635.833333333333,98479
2017,GoC,Sinaloa,2508006869,365,1,0,0,1,0,1,100451.2284270144,7,sometimes,0,1,0,18.331500329479624,28.3,1383.8666666666666,1087.141191442906,927.95,14718
2017,GoC,Sinaloa,2508007073,1880,4,0,0,1,0,1,208729.82530288707,9,always,1,0,0,18.331500329479624,28.3,6985.949999999999,4303.350848019134,4965.1,64538
2017,GoC,Sinaloa,2508007123,623,1,0,0,1,0,1,71750.87744786743,7,sometimes,0,1,0,18.331500329479624,28.3,247.23333333333335,472.4643788246001,232.46666666666667,2237
2017,GoC,Sinaloa,2508007362,365,1,0,0,1,0,1,91319.2985700131,7,sometimes,0,1,0,18.331500329479624,28.3,1466.45,1598.4561128771552,1069.7833333333333,9441
2017,GoC,Sinaloa,2508007685,365,1,0,0,1,0,1,86101.05293744092,9,always,1,0,0,18.331500329479624,28.3,712.2333333333333,1681.4876783394777,539.7833333333333,8655
2017,GoC,Sinaloa,2508007693,400,1,0,0,1,0,1,107626.31617180115,8,sometimes,0,1,0,18.331500329479624,28.3,914.5833333333331,1832.64519270279,737.3666666666667,10607
2017,GoC,Sinaloa,2508007867,400,1,0,0,1,0,1,88057.89504965549,9,always,1,0,0,18.331500329479624,28.3,1555.1166666666663,1495.3767632941501,1103.9666666666667,11025
2017,GoC,Sinaloa,2508007909,2150,6,0,0,1,0,1,435658.2822493696,8,sometimes,0,1,0,18.331500329479624,28.3,9224.8,5641.078702365334,6672.35,64356
2017,GoC,Sinaloa,2508007933,1070,2,0,0,1,0,1,201359.05334687888,9,always,1,0,0,18.331500329479624,28.3,4102.566666666666,4207.798452319182,3331.7166666666667,32473
2017,GoC,Sinaloa,2508007941,470,1,0,0,1,0,1,190857.33401132736,9,always,1,0,0,18.331500329479624,28.3,2583.4166666666665,2687.5655813143153,2195.2,25302
2017,GoC,Sinaloa,2508008428,365,1,0,0,1,0,1,97842.10561072832,9,always,1,0,0,18.331500329479624,28.3,1453.0333333333333,1429.9448913669899,1198.9333333333334,12220
2017,GoC,Sinaloa,2508008444,750,2,0,0,1,0,1,147415.439120164,9,always,1,0,0,18.331500329479624,28.3,3235.383333333333,2451.984984988365,2334.9333333333334,27137
2017,GoC,Sinaloa,2508008469,365,1,0,0,1,0,1,85452.03363688976,9,always,1,0,0,18.331500329479624,28.3,1214.9999999999998,1140.1252290875914,1075.2833333333333,11820
2017,GoC,Sinaloa,2508008477,835,2,0,0,1,0,1,324816.2222064959,9,always,1,0,0,18.331500329479624,28.3,1938.8166666666668,2980.401449203153,1665.1000000000001,24350
2017,GoC,Sinaloa,2508008485,815,2,0,0,1,0,1,280733.7876639342,9,always,1,0,0,18.331500329479624,28.3,3030.4166666666665,2852.4227146860003,2446.4166666666665,29509
2017,GoC,Sinaloa,2508008493,785,2,0,0,1,0,1,282642.3610040475,9,always,1,0,0,18.331500329479624,28.3,2831.4333333333334,3190.700877860039,2052.95,25991
2017,GoC,Sinaloa,2508008501,804,2,0,0,1,0,1,218618.40077661135,7,sometimes,0,1,0,18.331500329479624,28.3,2635.6666666666665,2716.014117297384,2117.2000000000003,27740
2017,GoC,Sinaloa,2508008733,402,1,0,0,1,0,1,169579.93744451433,9,always,1,0,0,18.331500329479624,28.3,755.3833333333334,1083.2802557226405,531.4333333333333,19929
2017,GoC,Sinaloa,2508009053,11661,26,0,0,1,0,1,4816372.881670897,9,always,1,0,0,18.331500329479624,28.3,46496.71666666667,41370.603152011616,39946.6,381430
2017,GoC,Sinaloa,2508009079,815,2,0,0,1,0,1,299083.7484308743,9,always,1,0,0,18.331500329479624,28.3,2275.2666666666664,2021.987234480979,1516.9499999999998,32221
2017,GoC,Sinaloa,2508009095,365,1,0,0,1,0,1,61966.6668867946,8,sometimes,0,1,0,18.331500329479624,28.3,1870.95,1789.9972480560994,1317.6,10936
2017,GoC,Sinaloa,2508009111,365,1,0,0,1,0,1,78273.68448858266,7,sometimes,0,1,0,18.331500329479624,28.3,1236.2000000000005,1551.3648679657504,977.4333333333333,5805
2017,GoC,Sinaloa,2508009202,365,1,0,0,1,0,1,290264.91331182735,8,sometimes,0,1,0,18.331500329479624,28.3,1368.4666666666665,1825.0578301485932,1096.2833333333333,47830
2017,GoC,Sinaloa,2508009210,804,2,0,0,1,0,1,339159.87488902867,9,always,1,0,0,18.331500329479624,28.3,2541.25,2857.3988196340624,2038.6,33178
2017,GoC,Sinaloa,2508009368,500,1,0,0,1,0,1,91319.2985700131,8,sometimes,0,1,0,18.331500329479624,28.3,1747.466666666667,1362.2436987138396,1407.3833333333334,11037
2017,GoC,Sinaloa,2508009822,730,2,0,0,1,0,1,262995.6661974133,8,sometimes,0,1,0,18.331500329479624,28.3,3371.9499999999994,3635.345405464671,2235.2166666666667,28877
2017,GoC,Sinaloa,2508009897,1630,4,0,0,1,0,1,273957.8957100393,8,sometimes,0,1,0,18.331500329479624,28.3,4213.483333333332,3678.3273692857993,2983.35,45579
2017,GoC,Sinaloa,2508009921,2505,5,0,0,1,0,1,888200.1982429265,9,always,1,0,0,18.331500329479624,28.3,10972.299999999996,11204.948230881384,9116.616666666667,74338
2017,GoC,Sinaloa,2508009947,365,1,0,0,1,0,1,73055.43885601047,9,always,1,0,0,18.331500329479624,28.3,1407.3999999999996,1764.3774955123513,1190.7166666666667,10486
2017,GoC,Sinaloa,2508010168,894,2,0,0,1,0,1,179377.19361966857,9,always,1,0,0,18.331500329479624,28.3,3330.716666666667,2601.512711341949,3148.2333333333336,22608
2017,GoC,Sinaloa,2508010341,335,1,0,0,1,0,1,19568.421122145664,6,sometimes,0,1,0,18.331500329479624,28.3,479.0166666666667,1347.2064302252213,390,4502
2017,GoC,Sinaloa,2508010481,1440,3,0,0,1,0,1,547442.8879096267,8,sometimes,0,1,0,18.331500329479624,28.3,3370.9666666666667,2595.3570692080716,2108.2,41396
2017,GoC,Sinaloa,2508010507,520,1,0,0,1,0,1,190465.96558888446,9,always,1,0,0,18.331500329479624,28.3,977.3333333333334,569.5307080714553,632.8833333333333,13920
2017,GoC,Sinaloa,2508010515,440,1,0,0,1,0,1,180355.61467577587,7,sometimes,0,1,0,18.331500329479624,28.3,604.7499999999999,665.5534194634964,478.23333333333335,14171
2017,GoC,Sinaloa,2508010556,822,2,0,0,1,0,1,443550.87876863504,9,always,1,0,0,18.331500329479624,28.3,4030.7166666666662,4101.465713132648,3063.0166666666664,70035
2017,GoC,Sinaloa,2508010614,365,1,0,0,1,0,1,147754.6250862812,9,always,1,0,0,18.331500329479624,28.3,1432.6666666666645,722.914529195942,893.9333333333334,13589
2017,GoC,Sinaloa,2508010762,2027,5,0,0,1,0,1,689147.6094656446,9,always,1,0,0,18.331500329479624,28.3,3301.2000000000003,3807.339456289223,2251.5,58940
2017,GoC,Sinaloa,2508010788,1751,5,0,0,1,0,1,396306.1873727347,9,always,1,0,0,18.331500329479624,28.3,5683.516666666666,6390.096684996665,4574.783333333333,31841
2017,GoC,Sinaloa,2508010838,1429,4,0,0,1,0,1,435266.9138269267,9,always,1,0,0,18.331500329479624,28.3,6359.716666666666,7512.981734710736,4775,48711
2017,GoC,Sinaloa,2508010986,1515,4,0,0,1,0,1,352231.58019862196,9,always,1,0,0,18.331500329479624,28.3,5608.716666666667,7076.463675484005,4473.116666666667,33597
2017,GoC,Sinaloa,2508011182,9551,22,0,0,1,0,1,4241174.145241617,9,always,1,0,0,18.331500329479624,28.3,38385.316666666666,32577.103573321547,33658.51666666666,329982
2017,GoC,Sinaloa,2508011232,365,1,0,0,1,0,1,100200.10035594687,6,sometimes,0,1,0,18.331500329479624,28.3,1124.8166666666666,970.1077607131584,885.0833333333334,9403
2017,GoC,Sinaloa,2508011240,2281,4,0,0,1,0,1,525738.2474816468,9,always,1,0,0,18.331500329479624,28.3,5842.65,4503.793035008365,4746.833333333333,59509
2017,GoC,Sinaloa,2508011265,365,1,0,0,1,0,1,104364.91265144353,7,sometimes,0,1,0,18.331500329479624,28.3,2096.266666666667,1033.6313233045637,1459.5333333333333,16677
2017,GoC,Sinaloa,2508011489,1033,2,0,0,1,0,1,272001.0535978247,8,sometimes,0,1,0,18.331500329479624,28.3,3547.8833333333323,2723.9756618496813,3229.583333333333,29361
2017,GoC,Sinaloa,2508011547,1381,3,0,0,1,0,1,550877.1458165633,9,always,1,0,0,18.331500329479624,28.3,3924.5666666666657,4734.621221954103,3065.6666666666665,49741
2017,GoC,Sinaloa,2508011828,1230,2,0,0,1,0,1,136978.94785501965,4,sometimes,0,1,0,18.331500329479624,28.3,3184.4666666666653,4078.8135017130844,2786.5166666666664,23913
2017,GoC,Sinaloa,2508011992,365,1,0,0,1,0,0,0,6,sometimes,0,1,0,18.331500329479624,28.3,133.2,229.00841121305106,129.2,264
2017,GoC,Sinaloa,2508013790,1169,3,0,0,1,0,1,197641.0533336712,8,sometimes,0,1,0,18.331500329479624,28.3,3705.9666666666662,3776.969809200591,2706.366666666667,38107
2017,GoC,Sinaloa,2508014624,365,1,0,0,1,0,1,140366.8938319671,7,sometimes,0,1,0,18.331500329479624,28.3,293.96666666666664,632.4857075402305,260.1666666666667,10002
2017,GoC,Sinaloa,2508014632,365,1,0,0,1,0,1,140366.8938319671,9,always,1,0,0,18.331500329479624,28.3,1125.0166666666664,1154.111380457173,1085.3666666666668,8125
2017,GoC,Sinaloa,2508015001,1091,3,0,0,1,0,1,513605.8263859165,8,sometimes,0,1,0,18.331500329479624,28.3,2750.1333333333328,2523.5094669550713,1629.05,41536
2017,GoC,Sinaloa,2508015969,365,1,0,0,1,0,1,111911.80039755105,8,sometimes,0,1,0,18.331500329479624,28.3,1618.0333333333333,1591.3656151376504,1305.05,14079
2017,GoC,Sinaloa,2508016017,365,1,0,0,1,0,1,383689.1217138792,6,sometimes,0,1,0,18.331500329479624,28.3,1144.0666666666668,994.0222321849001,806.1833333333333,52866
2017,GoC,Sinaloa,2508016041,503,1,0,0,1,0,1,127194.73729394682,6,sometimes,0,1,0,18.331500329479624,28.3,2118.8166666666666,2309.542430818483,1670.8833333333334,10216
2017,GoC,Sinaloa,2508016116,365,1,0,0,1,0,1,140240.35137537724,6,sometimes,0,1,0,18.331500329479624,28.3,1260.8499999999997,1562.7489877623552,931.1333333333333,17264
2017,GoC,Sinaloa,2508016298,600,1,0,0,1,0,1,107626.31617180115,5,sometimes,0,1,0,18.331500329479624,28.3,1079.3000000000009,1067.0198722297862,687.7333333333333,20224
2017,GoC,Sinaloa,2508016348,450,1,0,0,1,0,0,0,0,never,0,0,1,18.331500329479624,28.3,151.5,554.6552175768416,134.5,700
2017,GoC,Sinaloa,2508016678,1177,3,0,0,1,0,1,206120.702486601,5,sometimes,0,1,0,18.331500329479624,28.3,4485.683333333329,4274.101155638091,3436.85,48839
2017,GoC,Sinaloa,2508016751,1045,2,0,0,1,0,1,391368.4224429133,5,sometimes,0,1,0,18.331500329479624,28.3,1967.9666666666667,2982.865401408436,1488.4666666666667,21632
2017,GoC,Sinaloa,2508016843,9215,22,0,0,1,0,1,2671956.364228594,5,sometimes,0,1,0,18.331500329479624,28.3,34825.399999999994,31624.35125870781,26140.183333333334,330046
2017,GoC,Sinaloa,2508017098,753,2,0,0,1,0,1,225163.385361265,4,sometimes,0,1,0,18.331500329479624,28.3,2862.366666666665,3108.847474402972,2050.1666666666665,29256
2017,GoC,Sinaloa,2508017585,767,2,0,0,1,0,1,278523.86063853995,4,sometimes,0,1,0,18.331500329479624,28.3,2713.2333333333336,2910.2297797697456,2021.1833333333334,35881
2017,GoC,Sinaloa,2508018161,2102,4,0,0,1,0,0,0,2,sometimes,0,1,0,18.331500329479624,28.3,24.016666666666666,7.7319446844809425,18,NA
2017,GoC,Sinaloa,2508072853,960,2,0,0,1,0,0,0,0,never,0,0,1,18.331500329479624,28.3,3735.41666666666,3180.451486903494,2923.0333333333333,NA
2017,GoC,Sinaloa,2508072879,3742,7,0,0,1,0,0,0,0,never,0,0,1,18.331500329479624,28.3,14445.78333333333,7714.679705566823,8974.85,NA
2017,GoC,Sinaloa,2511000065,1460,4,0,0,1,0,1,305267.36950547236,8,sometimes,0,1,0,18.331500329479624,28.3,6172.75,4483.454673207831,5561.516666666666,139670
2017,GoC,Sinaloa,2511000099,1192,3,0,0,1,0,1,181986.31643595468,9,always,1,0,0,18.331500329479624,28.3,4536.7666666666655,3113.251365889615,4176.816666666667,68250
2017,GoC,Sinaloa,2511000917,365,1,0,0,1,0,1,147754.6250862812,8,sometimes,0,1,0,18.331500329479624,28.3,1387.3333333333342,1155.9187189311997,1167.2666666666667,15429
2017,GoC,Sinaloa,2511001345,2358,6,0,0,1,0,1,892325.2214154749,8,sometimes,0,1,0,18.331500329479624,28.3,10074.833333333332,7217.585944721204,9568.166666666666,134598
2017,GoC,Sinaloa,2511001436,510,1,0,0,1,0,1,217339.93059663117,9,always,1,0,0,18.331500329479624,28.3,220.46666666666664,568.6119360147043,205.13333333333333,16000
2017,GoC,Sinaloa,2511001691,425,1,0,0,1,0,1,180355.61467577587,9,always,1,0,0,18.331500329479624,28.3,1539.8333333333323,1179.6173140094693,1101.0166666666667,27588
2017,GoC,Sinaloa,2511001790,992,2,0,0,1,0,1,247866.6675471784,9,always,1,0,0,18.331500329479624,28.3,4027.7333333333263,3258.9947707564515,3343.383333333333,68602
2017,GoC,Sinaloa,2511001972,450,1,0,0,1,0,1,190857.33401132736,8,sometimes,0,1,0,18.331500329479624,28.3,454.7666666666667,1109.8607789219982,420.76666666666665,7220
2017,GoC,Sinaloa,2511002020,425,1,0,0,1,0,1,171337.83394198708,7,sometimes,0,1,0,18.331500329479624,28.3,196.63333333333333,507.8359748467507,190.63333333333333,11630
2017,GoC,Sinaloa,2511002079,707,2,0,0,1,0,1,182638.5971400262,8,sometimes,0,1,0,18.331500329479624,28.3,632.6333333333336,1260.0482184986133,535.5166666666667,6408
2017,GoC,Sinaloa,2511002111,342,1,0,0,1,0,1,117410.52673287399,9,always,1,0,0,18.331500329479624,28.3,1565.7999999999997,939.271620230216,1459.0333333333333,23187
2017,GoC,Sinaloa,2511002145,365,1,0,0,1,0,1,88057.89504965549,9,always,1,0,0,18.331500329479624,28.3,945.4666666666659,607.5769948980112,901.9,17957
2017,GoC,Sinaloa,2511002236,1995,5,0,0,1,0,1,231559.64994539035,4,sometimes,0,1,0,18.331500329479624,28.3,5428.933333333333,5444.8994728180805,4996.616666666667,78234
2017,GoC,Sinaloa,2511002244,338,1,0,0,1,0,1,78273.68448858266,2,sometimes,0,1,0,18.331500329479624,28.3,651.1666666666667,1148.8871562234979,601.7333333333333,NA
2017,GoC,Sinaloa,2511002277,455,1,0,0,1,0,0,0,0,never,0,0,1,18.331500329479624,28.3,805.9000000000004,898.6709570947766,761.5,NA
2017,GoC,Sinaloa,2511002293,365,1,0,0,1,0,1,39136.84224429133,3,sometimes,0,1,0,18.331500329479624,28.3,1162.0833333333323,1212.015702325672,900.8666666666667,9340
2017,GoC,Sonora,2603007499,3450,6,0,0,1,0,1,1560385.9002798952,6,sometimes,0,1,0,18.331500329479624,28.3,11093.583333333328,6094.039418775621,6905.35,164473
2017,GoC,Sonora,2604000923,804,2,0,0,1,0,1,322201.88114457723,6,sometimes,0,1,0,18.331500329479624,28.3,1376.6499999999996,1395.2487467084811,1302.6333333333332,45047
2017,GoC,Sonora,2604001400,450,1,0,0,1,0,1,190857.33401132736,6,sometimes,0,1,0,18.331500329479624,28.3,296.1333333333332,528.2742170605096,282.7166666666667,5160
2017,GoC,Sonora,2604001616,365,1,0,0,1,0,1,140366.8938319671,8,sometimes,0,1,0,18.331500329479624,28.3,1195.5500000000002,1381.9243226007939,1031.35,20200
2017,GoC,Sonora,2604001848,350,1,0,0,1,0,1,142458.10576922042,6,sometimes,0,1,0,18.331500329479624,28.3,1037.8166666666668,986.5890415128333,932.6,21609
2017,GoC,Sonora,2604004883,790,2,0,0,1,0,1,234821.05346574797,6,sometimes,0,1,0,18.331500329479624,28.3,511.3999999999999,1099.026622097096,507.4,36805
2017,GoC,Sonora,2604006003,402,1,0,0,1,0,1,169579.93744451433,9,always,1,0,0,18.331500329479624,28.3,318.1999999999999,369.01805682478135,292.8666666666667,18800
2017,GoC,Sonora,2604006086,385,1,0,0,1,0,1,144010.53384491065,7,sometimes,0,1,0,18.331500329479624,28.3,819.7333333333335,844.5728420081501,740.3499999999999,9136
2017,GoC,Sonora,2604006110,13609,27,0,0,1,0,1,3864724.0347815244,9,always,1,0,0,18.331500329479624,28.3,39468.35,33964.049992118744,32992.51666666667,623259
2017,GoC,Sonora,2604006342,1255,3,0,0,1,0,1,647974.346863242,8,sometimes,0,1,0,18.331500329479624,28.3,1297.6499999999999,2494.243968129708,1203.25,28231
2017,GoC,Sonora,2604006433,525,1,0,0,1,0,1,180355.61467577587,8,sometimes,0,1,0,18.331500329479624,28.3,1078.5500000000002,1038.5629067354216,895.6833333333333,12040
2017,GoC,Sonora,2604006458,867,2,0,0,1,0,1,346839.8278987668,8,sometimes,0,1,0,18.331500329479624,28.3,1596.1,1129.1556307915453,1567.25,59705
2017,GoC,Sonora,2604006839,365,1,0,0,1,0,1,140366.8938319671,7,sometimes,0,1,0,18.331500329479624,28.3,676.8833333333333,668.756306575812,616.8833333333333,19635
2017,GoC,Sonora,2604007514,750,2,0,0,1,0,1,268459.16937471635,8,sometimes,0,1,0,18.331500329479624,28.3,543.6499999999999,850.3660387158169,495.9,7430
2017,GoC,Sonora,2604007720,2915,7,0,0,1,0,1,482035.44030885486,9,always,1,0,0,18.331500329479624,28.3,7226.999999999999,8375.725095202732,6606.65,103468
2017,GoC,Sonora,2604007803,365,1,0,0,1,0,1,147754.6250862812,9,always,1,0,0,18.331500329479624,28.3,678.5000000000001,575.4370494010884,540.05,10880
2017,GoC,Sonora,2604007811,1619,3,0,0,1,0,1,508778.9491757873,9,always,1,0,0,18.331500329479624,28.3,1767.5333333333333,2625.683754880874,1482.75,46737
2017,GoC,Sonora,2604007845,425,1,0,0,1,0,1,171337.83394198708,9,always,1,0,0,18.331500329479624,28.3,1036.9000000000003,812.0310792005982,905.0666666666667,11100
2017,GoC,Sonora,2604007860,503,1,0,0,1,0,1,182638.5971400262,7,sometimes,0,1,0,18.331500329479624,28.3,542.7666666666668,1021.1298044812372,390.35,3250
2017,GoC,Sonora,2604008074,520,1,0,0,1,0,0,0,2,sometimes,0,1,0,18.331500329479624,28.3,39.8,220.25980982344925,35.766666666666666,10940
2017,GoC,Sonora,2604008082,420,1,0,0,1,0,1,161100.94057228861,9,always,1,0,0,18.331500329479624,28.3,367.48333333333323,351.833034319363,356.0833333333333,7739
2017,GoC,Sonora,2604008116,365,1,0,0,1,0,1,140366.8938319671,7,sometimes,0,1,0,18.331500329479624,28.3,692.0166666666669,1164.2809427844934,631.75,16020
2017,GoC,Sonora,2604008165,1300,3,0,0,1,0,1,264825.96585303795,8,sometimes,0,1,0,18.331500329479624,28.3,3308.683333333333,2858.6302429407697,3021.866666666667,57550
2017,GoC,Sonora,2604008322,1240,3,0,0,1,0,1,493019.19508471526,8,sometimes,0,1,0,18.331500329479624,28.3,3044.0666666666675,3540.327154826895,2732.616666666667,47000
2017,GoC,Sonora,2604008447,1275,3,0,0,1,0,1,523031.28255975,9,always,1,0,0,18.331500329479624,28.3,2947.116666666665,2886.447575923731,2540.4166666666665,28361
2017,GoC,Sonora,2604008637,402,1,0,0,1,0,0,0,6,sometimes,0,1,0,18.331500329479624,28.3,3,0,0,3423
2017,GoC,Sonora,2604009023,225,1,0,0,1,0,1,93259.83366462587,8,sometimes,0,1,0,18.331500329479624,28.3,492.90000000000015,249.1591269075514,492.9,5944
2017,GoC,Sonora,2604009171,7580,15,0,0,1,0,1,1421450.110312661,9,always,1,0,0,18.331500329479624,28.3,21199.283333333333,16412.640040171587,17019.45,280927
2017,GoC,Sonora,2604009734,365,1,0,0,1,0,1,104364.91265144353,4,sometimes,0,1,0,18.331500329479624,28.3,354.45,576.2420807947915,322.6333333333333,8211
2017,GoC,Sonora,2604009775,945,2,0,0,1,0,0,0,5,sometimes,0,1,0,18.331500329479624,28.3,569.4166666666665,921.0942302700804,471.91666666666663,13695
2017,GoC,Sonora,2604009809,1890,4,0,0,1,0,1,740322.2921035758,9,always,1,0,0,18.331500329479624,28.3,2859.15,3224.084756924333,2392.4,42562
2017,GoC,Sonora,2604009999,1276,3,0,0,1,0,1,530017.208900356,9,always,1,0,0,18.331500329479624,28.3,1940.5500000000002,2051.424394836478,1753.1833333333334,65630
2017,GoC,Sonora,2604010476,730,2,0,0,1,0,1,280733.7876639342,7,sometimes,0,1,0,18.331500329479624,28.3,557.3666666666667,1023.0742671644678,492.35,18652
2017,GoC,Sonora,2604010609,402,1,0,0,1,0,1,169579.93744451433,8,sometimes,0,1,0,18.331500329479624,28.3,1400.5666666666664,1441.384857338526,1190.6833333333334,20520
2017,GoC,Sonora,2604010641,1890,5,0,0,1,0,1,668714.2641299,8,sometimes,0,1,0,18.331500329479624,28.3,5207.966666666668,6169.092517942076,4675.95,91819
2017,GoC,Sonora,2604010781,520,1,0,0,1,0,1,217339.93059663117,9,always,1,0,0,18.331500329479624,28.3,1821.3500000000001,807.102973404296,1241.2833333333333,23083
2017,GoC,Sonora,2604011133,835,2,0,0,1,0,1,329069.0923970422,6,sometimes,0,1,0,18.331500329479624,28.3,1630.0166666666667,1771.5124981153926,1407.45,68292
2017,GoC,Sonora,2604011300,2155,4,0,0,1,0,1,416220.3172680383,9,always,1,0,0,18.331500329479624,28.3,5948,3483.132082268604,4650.6500000000005,86306
2017,GoC,Sonora,2604011359,365,1,0,0,1,0,1,140366.8938319671,3,sometimes,0,1,0,18.331500329479624,28.3,461.9833333333334,1121.377782165575,419.0833333333333,7620
2017,GoC,Sonora,2604011409,4034,10,0,0,1,0,1,1506077.0088589003,9,always,1,0,0,18.331500329479624,28.3,5246.95,9481.141846710221,4440.716666666666,98645
2017,GoC,Sonora,2604011425,790,2,0,0,1,0,1,219492.4569200672,8,sometimes,0,1,0,18.331500329479624,28.3,2450.616666666667,1791.40873670458,2186.5333333333333,24943
2017,GoC,Sonora,2604011458,1438,3,0,0,1,0,1,332663.1590764763,7,sometimes,0,1,0,18.331500329479624,28.3,3126.3,4195.531255267295,2542.9333333333334,48982
2017,GoC,Sonora,2604011540,365,1,0,0,1,0,1,147754.6250862812,9,always,1,0,0,18.331500329479624,28.3,614.8166666666665,1040.5843353759271,575.3166666666666,9950
2017,GoC,Sonora,2604011557,1003,2,0,0,1,0,1,386828.54874257545,9,always,1,0,0,18.331500329479624,28.3,2210.6666666666665,2652.345329882811,1873.5666666666666,23300
2017,GoC,Sonora,2604011573,1212,3,0,0,1,0,1,502018.71195878997,8,sometimes,0,1,0,18.331500329479624,28.3,1266.6166666666666,2682.1840363417596,1142.75,17955
2017,GoC,Sonora,2604011581,425,1,0,0,1,0,1,171337.83394198708,9,always,1,0,0,18.331500329479624,28.3,1063.75,855.6565845258117,904.5833333333334,11270
2017,GoC,Sonora,2604011664,1732,4,0,0,1,0,1,468321.23850575107,8,sometimes,0,1,0,18.331500329479624,28.3,2739.2666666666664,5066.185341853469,2468.45,40950
2017,GoC,Sonora,2604609541,420,1,0,0,1,0,1,284724.44101144385,5,sometimes,0,1,0,18.331500329479624,28.3,1433.9833333333327,985.3474277774781,1233.1166666666668,19900
2017,GoC,Sonora,2604609947,365,1,0,0,1,0,1,35875.438723933716,6,sometimes,0,1,0,18.331500329479624,28.3,1372.65,1085.349502109431,1270.0333333333333,12900
2017,GoC,Sonora,2604609970,365,1,0,0,1,0,1,39136.84224429133,3,sometimes,0,1,0,18.331500329479624,28.3,875.8166666666667,727.1131912236793,713.1999999999999,5280
2017,GoC,Sonora,2604612081,708,2,0,0,1,0,1,279628.8241512371,3,sometimes,0,1,0,18.331500329479624,28.3,1646.9500000000003,1858.7528133345709,1498.7166666666667,45300
2017,GoC,Sonora,2604612750,420,1,0,0,1,0,1,169579.93744451433,5,sometimes,0,1,0,18.331500329479624,28.3,626.2166666666666,662.0950221280156,503.23333333333335,14120
