"","eu_rnpa","economic_unit","vessel_rnpa","vessel_name","owner_rnpa","owner_name","hull_identifier","home_port","construction_year","hull_material","preservation_system","gear_type","detection_gear","vessel_type","vessel_length_m","vessel_beam_m","vessel_height_m","vessel_draft_m","vessel_gross_tonnage","captain_num","engineer_num","s_fisher_num","engine_power_hp","engine_power_bin_hp","design_speed_kt"
"1691","2508015001","PESQUERA JULIANA, SA DE CV","00014985","GERARDITO","2508015001","PESQUERA JULIANA, SA DE CV","25030407235","MAZATLAN","1973","ACERO","HIELO","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL","219.5","6.09","0","3.5","149.33","1","1","2",370,370,10.8099680209801
"1692","0203011994","HERSEA SA DE CV","00001321","NAIR","0203011994","HERSEA SA DE CV","25031863332","PUERTO MADERO","1975","ACERO","HIELO","CERCO","VIDEOSONDA","COMERCIAL","72","12","0","10","0","1","1","0",3600,3600,13.4264924287807
"1693","0203011994","HERSEA SA DE CV","00042945","NAIR2","0203011994","HERSEA SA DE CV","25011864338","ENSENADA","1981","ACERO","HIELO","CERCO","VIDEOSONDA","COMERCIAL","72","12","0","10","0","1","1","0",3600,3600,13.4264924287807
"1694","0401002654","NAVIERA DOLCA, S.A. DE C.V.","00069815","CAMPECHE2","0401002654","NAVIERA DOLCA, S.A. DE C.V.","4021309232","CIUDAD DEL CARMEN","1999","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21.65","6.76","3.72","2.5","25","1","1","1",454,450,10.8836567097385
"1695","0203011994","HERSEA SA DE CV","00056382","CONQUISTA","0203011994","HERSEA SA DE CV","7019871338","PUERTO MADERO","1973","ACERO","REFRIGERACIÓN","CERCO","VIDEOSONDA","COMERCIAL","59.3","120","3","0","0","1","4","0",3600,3600,13.4264924287807
"1696","2808005959","CONGELADORA REY-MAR DE TAMPICO S.A DE C.V","00040758","MARQUEZ20","2808005959","CONGELADORA REY-MAR DE TAMPICO S.A DE C.V","28040376234","TAMPICO","1984","ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","VIDEOSONDA","COMERCIAL","22.82","6.7","3.85","3","18","1","1","1",456,450,10.8854075295967
"1697","3101001067","GASPAR NOE MARIN COUOH","00075788","PRINCIPEDELCARIBE","3101001067","GASPAR NOE MARIN COUOH","3103206123-4","CELESTUM","1997","FIBRA DE VIDRIO","HIELO","PESCA MULTIPLE","LORAN | VIDEOSONDA","COMERCIAL","13","4","1.72","1.75","13","1","1","0",210,200,10.6687749892185
"1698","2508013790","PESCA LOMAS, SA DE CV","00040683","MEMILLO15","2508013790","PESCA LOMAS, SA DE CV","25032388237","MAZATLAN","1987","ACERO","CONGELACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.73","6.3","3.3","0","40","1","1","0",402,402,10.8380754339523
"1699","2508015001","PESQUERA JULIANA, SA DE CV","00017269","LUISITO","2508015001","PESQUERA JULIANA, SA DE CV","25030099236","MAZATLAN","1974","ACERO","HIELO","ARRASTRE","VIDEOSONDA","COMERCIAL","20","6","3","3","25","1","1","2",370,370,10.8099680209801
"1700","2508009095","PESQUERA STEPHANIE, SA DE CV","00000463","OMARESTEBAN","2508009095","PESQUERA STEPHANIE, SA DE CV","2503134423-3","MAZATLAN","1980","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.72","6.06","3.04","0","25","1","1","2",365,365,10.8055722873817
"1701","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","00040949","KUKULKAN2","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","25030780232","MAZATLAN","1981","ACERO","HIELO","ARRASTRE","VIDEOSONDA","COMERCIAL","22","6","3.65","3","20","1","1","2",520,500,10.9413435696085
"1702","2508005879","PESQUERA JALILI, SA DE CV","00054189","ELGORILA2","2508005879","PESQUERA JALILI, SA DE CV","25030159232","MAZATLAN","1988","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22","6","4","0","92.4","1","1","0",346,325,10.788858762699
"1703","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","00026609","MAIKE","2508005366","OPERADORA MARITIMA DEL PACIFICO, SA DE CV","25032791237","MAZATLAN","1978","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.47","6.1","3.15","3.5","45","1","1","2",450,450,10.8801545575481
"1704","2505002846","PESQUERA SAN SEBASTIAN SA DE CV","00043810","ISABEL","2505002846","PESQUERA SAN SEBASTIAN SA DE CV","2020441238","SAN FELIPE","1987","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","23","7","0","3","48","1","1","5",624,600,11.031866553453
"1705","3010002933","PESCADOS Y MARISCOS MORA SA DE CV","00068890","RAULRUBEN","3010002933","PESCADOS Y MARISCOS MORA SA DE CV","30016445235","TUXPAN","1987","ACERO","CONGELACIÓN","ARRASTRE","LORAN | VIDEOSONDA","COMERCIAL","21.9","6.3","3.2","2.5","30","1","1","0",500,500,10.9238823478233
"1706","2508009525","MAZ SARDINA, SA DE CV","00047563","MAZSARDINA6","2508009525","MAZ SARDINA, SA DE CV","25032247238","MAZATLAN","1970","ACERO","HIELO","CERCO","VIDEOSONDA","COMERCIAL","32.5","7.3","3.5","3.5","280","1","1","9",1207,1150,11.530765150324
"1707","2607603012","BEAN AB SC DE RL DE CV","00027359","MARIAELENA","2607603012","BEAN AB SC DE RL DE CV","26013063235","PUERTO PEÑASCO","1973","FIBRA DE VIDRIO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.4","5.6","3.4","3","14","1","1","0",525,525,10.9457062059186
"1708","2604009452","PESQUERA SIGLO SA DE CV","00054866","JUANPABLO1","2604009452","PESQUERA SIGLO SA DE CV","26024620235","GUAYMAS","1997","ACERO","REFRIGERACIÓN","CERCO","SONAR | VIDEOSONDA","COMERCIAL","28.89","8.57","4.36","0","220","1","1","0",855,850,11.2312796183764
"1709","2604611638","SARDISON,  S.A. DE C.V.","00056366","PORTOLA2","2604611638","SARDISON,  S.A. DE C.V.","26025428232","GUAYMAS","1991","ACERO","REFRIGERACIÓN","CERCO","VIDEOSONDA","COMERCIAL","31.7","7.67","4.6","0","0","1","1","1",705,700,11.1020500552132
"1710","3001009434","JUVENTINO GARCIA HERNANDEZ","00006619","INCA5","3001009434","JUVENTINO GARCIA HERNANDEZ","3002394923-8","ALVARADO","1973","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21.33","6.09","3.35","3","22","1","1","0",450,450,10.8801545575481
"1711","2604610010","SARDINEROS LA PITAHAYOSA, S.A. DE C.V.","00057018","SELECTA","2604610010","SARDINEROS LA PITAHAYOSA, S.A. DE C.V.","26024455237","GUAYMAS","2005","ACERO","REFRIGERACIÓN","CERCO","SONAR","COMERCIAL","22","7.32","3.81","3","206.5","1","1","0",850,850,11.2269874472606
"1712","2604009452","PESQUERA SIGLO SA DE CV","00050443","COZAR3","2604009452","PESQUERA SIGLO SA DE CV","26020003235","GUAYMAS","1981","ACERO","REFRIGERACIÓN","CERCO","SONAR | VIDEOSONDA","COMERCIAL","29.9","8","4.2","0","220","1","1","0",960,900,11.321168583627
"1713","2604613758","CARLOS ENRIQUE SOBERANES RODRIGUEZ","00043588","PUNTABAJA2","2604613758","CARLOS ENRIQUE SOBERANES RODRIGUEZ","26020117239","GUAYMAS","1984","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21.92","6.4","3.6","3.6","3.6","1","1","0",425,425,10.8582506253683
"1714","0311001689","ARMANDO MEZA ARMENTA","00100180","TERRIS1","0311001689","ARMANDO MEZA ARMENTA","3032328233","SAN CARLOS","1981","MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL","13.78","4.54","2.13","1.05","17.5","1","1","1",270,250,10.7218504946643
"1715","2604611638","SARDISON,  S.A. DE C.V.","00059955","PORTOLA6","2604611638","SARDISON,  S.A. DE C.V.","26025444235","GUAYMAS","2014","ACERO","REFRIGERACIÓN","CERCO","SONAR","COMERCIAL","26.85","8.3","4","0","180","1","1","1",850,850,11.2269874472606
"1716","2508009525","MAZ SARDINA, SA DE CV","00100198","MAZSARDINA7","2508009525","MAZ SARDINA, SA DE CV","25033179234","MAZATLAN","2016","ACERO","REFRIGERACIÓN","CERCO","HELICOPTERO","COMERCIAL","32.31","8.69","4","0","230","1","1","0",1000,900,11.3552881510432
"1717","2808007898","MARIA ANDREA RUIZ ZORRILLA","00064535","JULISSA","2808007898","MARIA ANDREA RUIZ ZORRILLA","28040064234","TAMPICO","1987","ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL","25.38","6.75","3.4","3","20","1","1","2",420,402,10.8538666359689
"1718","2508017585","PESCA OJOS NEGROS, SA DE CV","00034116","NAVEGANTE","2508017585","PESCA OJOS NEGROS, SA DE CV","25030237235","MAZATLAN","1977","ACERO","SALMUERA","ARRASTRE | PESCA MULTIPLE","VIDEOSONDA","COMERCIAL","22","6.3","3.5","2.5","48","1","1","0",402,402,10.8380754339523
"1719","2808007922","RAUL ALEJANDRO RUIZ ZORRILLA","00043232","RUZO8","2808007922","RAUL ALEJANDRO RUIZ ZORRILLA","28041214234","TAMPICO","1980","ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL","22.58","6.15","3.35","2","18","1","1","2",402,402,10.8380754339523
"1720","2511003044","JESUS MANUEL CORRALES DIAZ","00019224","PROPEMEXT39","2511001410","SCPP LOS TUCANES DE TOPOLOBAMPO SC DE RL","25014089236","TOPOLOBAMPO","1988","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","19.61","5.7","1.96","2","43.4","1","1","0",340,325,10.7835776045727
"1721","0203015292","MELCHOR CONCEPCCION  CAMPOY MORENO","00047837","JOANGEL1","0203015292","MELCHOR CONCEPCCION  CAMPOY MORENO","2013405238","ENSENADA","1999","FIBRA DE VIDRIO","HIELO","OTRO | OTRO","VIDEOSONDA","COMERCIAL","19.8","5.45","2.38","2","24","1","1","0",260,250,10.7130152536346
"1722","0203127287","MARPESCA SA DE CV","00100172","OCEANVENTURE","0203007851","EMPACADORA SAN MIGUEL SA DE C V","2014758235","EL SAUZAL","1987","MADERA","REFRIGERACIÓN","OTRO","SONAR","COMERCIAL","23.68","6.15","2.56","1.42","62","1","1","0",450,450,10.8801545575481
"1723","2808007948","UNIVERSIDAD AUTONOMA DE TAMAULIPAS","00078113","UATICIDIPORT","2808007948","UNIVERSIDAD AUTONOMA DE TAMAULIPAS","2804512239-5","TAMPICO","1962","ACERO","REFRIGERACIÓN","ARRASTRE","LORAN | VIDEOSONDA | ORBIMAGEN (FOTO SATELITAL)","INVESTIGACION","51.46","10.09","6.04","4.05","19.3","1","1","2",1130,1050,11.4657048418744
"1724","2511002244","JESUS ERNESTO  ACOSTA CERDA","00019380","PROPEMEXT27","2511002244","JESUS ERNESTO  ACOSTA CERDA","25013750238","TOPOLOBAMPO","1970","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21.6","6","3.4","3","93","1","1","0",338,325,10.7818168768812
"1725","2604006599","MIGUEL FRANCISCO RODRIGUEZ ENCINAS","00038786","ABELARDO","2604006599","MIGUEL FRANCISCO RODRIGUEZ ENCINAS","26020271239","GUAYMAS","1980","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","19.4","5.84","3.47","4","18","1","1","1",730,700,11.1236550441442
"1726","2604001400","MARIA DEL ROSARIO SALAS GALAVIZ","00021873","DONACHAYITOS","2604001400","MARIA DEL ROSARIO SALAS GALAVIZ","2602064323-4","GUAYMAS","1979","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21.43","5","0","3","18","1","1","0",450,450,10.8801545575481
"1727","3105008548","JOSE JUAN CORTES ARJONA","00032482","NELDY","3105008548","JOSE JUAN CORTES ARJONA","31010165237","YUCALPETEN","1976",NA,"HIELO","PALANGRE","VIDEOSONDA","COMERCIAL","14.6","3","0","1","0","1","1","0",185,185,10.6466148199681
"1728","0311000293","NAVIERA Y PESQUERA DEL PACIFICO SA DE CV","00000802","GUAYMAS","0311000293","NAVIERA Y PESQUERA DEL PACIFICO SA DE CV","3032182335","SAN CARLOS","1970","ACERO","CONGELACIÓN","CERCO","SONAR","COMERCIAL","41.38","9.3","4.5","4","147","1","1","12",1125,1050,11.4614713917539
"1729","3105008001","ESAUL MADERA MADERA","00077842","TIBURON20","3105008001","ESAUL MADERA MADERA","31015015231","PROGRESO","1977","FIBRA DE VIDRIO","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL","22.5","6.6","2.75","2","99.27","1","1","0",250,250,10.7041757419871
"1730","2508016843","PESQUERA MONETO, SA DE CV","00016071","MONETO6","2508016843","PESQUERA MONETO, SA DE CV","25030097231","MAZATLAN","1974","ACERO","CONGELACIÓN | SALMUERA","ARRASTRE","VIDEOSONDA","COMERCIAL","19.54","6","3.39","2.8","20","1","1","1",365,365,10.8055722873817
"1731","2508017791","OLGA BRICIA DIAZ HERNANDEZ","00045393","JUREL15","2508017791","OLGA BRICIA DIAZ HERNANDEZ","25031340231","MAZATLAN","1981","ACERO","REFRIGERACIÓN","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL","22.4","6.5","3.9","0","47","1","1","0",420,402,10.8538666359689
"1732","0203011630","MARITIMA INTERCONTINENTAL SA DE CV","00059947","ELCHUCHIN","0203011630","MARITIMA INTERCONTINENTAL SA DE CV","26025430235","GUAYMAS","1982","ACERO","REFRIGERACIÓN","CERCO","ECOSONDA","COMERCIAL","33.59","8.3","4","8","310","1","1","1",1125,1050,11.4614713917539
"1733","0401003132","NAVIERA FIFER, S.A. DE C.V.","00007609","URANO","0401003132","NAVIERA FIFER, S.A. DE C.V.","4021938237","CIUDAD DEL CARMEN","1970","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21","5.9","3","2","0","1","1","1",370,370,10.8099680209801
"1734","2005000217","PESCOMAR, S.A. DE C.V.","00061317","PESCOMAR5","2005000217","PESCOMAR, S.A. DE C.V.","20031195235","SALINA CRUZ","1977","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","19.7","6.07","3.35","3.6","20","1","1","0",365,365,10.8055722873817
"1735","2508016843","PESQUERA MONETO, SA DE CV","00012278","MONETO7","2508016843","PESQUERA MONETO, SA DE CV","25030532231","MAZATLAN","1975","ACERO","HIELO | CONGELACIÓN | SALMUERA","ARRASTRE","VIDEOSONDA","COMERCIAL","21","6.1","3.1","2.4","30","1","1","1",365,365,10.8055722873817
"1736","2508016678","LUZ HERMILA SARABIA ALVAREZ","00011361","SANTIAGOL","2508016678","LUZ HERMILA SARABIA ALVAREZ","25032460235","MAZATLAN","1978","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22.26","6","3","1.6","20","1","1","2",400,400,10.8363200018269
"1737","2508006778","PESQUERA JUSAJELI, SA DE CV","00010678","PEZDEACERO14","2508006778","PESQUERA JUSAJELI, SA DE CV","25032458232","MAZATLAN","1974","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22","6.2","3.25","1.5","20","1","1","2",365,365,10.8055722873817
"1738","2508006778","PESQUERA JUSAJELI, SA DE CV","00023424","PEZDEACERO16","2508006778","PESQUERA JUSAJELI, SA DE CV","25032453235","MAZATLAN","1973","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22","6.2","3.2","1.5","20","1","1","2",365,365,10.8055722873817
"1739","2508006778","PESQUERA JUSAJELI, SA DE CV","00025700","PEZDEACERO17","2508006778","PESQUERA JUSAJELI, SA DE CV","25032457234","MAZATLAN","1978","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.47","6.1","3","1.6","20","1","1","2",455,450,10.8845321410207
"1740","2508006778","PESQUERA JUSAJELI, SA DE CV","00011312","DONAGUSTIN15","2508006778","PESQUERA JUSAJELI, SA DE CV","25032452235","MAZATLAN","1974","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.21","5.72","3.06","1.5","20","1","1","2",425,425,10.8582506253683
"1741","2508006778","PESQUERA JUSAJELI, SA DE CV","00038703","DONAGUSTIN16","2508006778","PESQUERA JUSAJELI, SA DE CV","25032455234","MAZATLAN","1981","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22","6.2","3.5","1.5","25","1","1","2",500,500,10.9238823478233
"1742","2508006778","PESQUERA JUSAJELI, SA DE CV","00038711","DONAGUSTIN17","2508006778","PESQUERA JUSAJELI, SA DE CV","25032454235","MAZATLAN","1981","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22","6.2","3.51","1.5","25","1","1","2",500,500,10.9238823478233
"1743","2508006778","PESQUERA JUSAJELI, SA DE CV","00011403","PEZDEACERO15","2508006778","PESQUERA JUSAJELI, SA DE CV","25032451236","MAZATLAN","1972","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.6","6","3.15","1.6","20","1","1","2",400,400,10.8363200018269
"1744","3010002917","CORPORATIVO ATUNERO SCORPIO SA DE CV","00007120","SCORPIO3","3010002917","CORPORATIVO ATUNERO SCORPIO SA DE CV","30016424233","TUXPAN","1991","ACERO","HIELO","PALANGRE","LORAN | VIDEOSONDA","COMERCIAL","22.48","6.59","3.66","2.5","65","1","1","0",365,365,10.8055722873817
"1745","3105000040","CANDIDO ARTEMIO PECH CARDEÑA","00033662","JOSEDELCARMEN","3105000040","CANDIDO ARTEMIO PECH CARDEÑA","31011836235","YUCALPETEN","1962","MADERA","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL","16","5","0","1","0","1","1","0",150,150,10.6155457415303
"1746","3105005536","CANDY KARINA PECH CHACON","00040238","CHERNA5","3105005536","CANDY KARINA PECH CHACON","3101189723-8","YUCALPETEN","1981","MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL","16.2","5.13","2.55","2","57.47","1","1","0",220,200,10.6776315833374
"1747","3105004364","SCPP LANGOSTEROS DE PROGRESO SC DE RL","00005173","PRACTICADEPESCA5","3105004364","SCPP LANGOSTEROS DE PROGRESO SC DE RL","31011206235","LERMA","1976",NA,"HIELO","ARRASTRE","VIDEOSONDA","COMERCIAL","21","6","0","2","0","1","1","0",375,375,10.814362686924
"1748","2306000494","JUAN SELEM BERRON","00045609","PULMERO18","2306000494","JUAN SELEM BERRON","31010919232","YUCALPETEN","1985","MADERA","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL","16","5","12","2","6","1","1","0",210,200,10.6687749892185
"1749","2306000494","JUAN SELEM BERRON","00067959","FRESHCOPICO","2306000494","JUAN SELEM BERRON","3101447023-3","PROGRESO","1984","FIBRA DE VIDRIO","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL","11.5","3.5","1.95","1.5","19.45","1","1","0",180,175,10.6421795831547
"1750","0203015011","MARIA GUADALUPE  CASTELO ZAMORA","00048046","JOGET","0203015011","MARIA GUADALUPE  CASTELO ZAMORA","2014258148","ENSENADA","2008","FIBRA DE VIDRIO","HIELO","OTRO","VIDEOSONDA","COMERCIAL","11.8","3.45","1","1","3.9","1","1","1",250,250,10.7041757419871
"1751","2604611638","SARDISON,  S.A. DE C.V.","00056374","PORTOLA3","2604611638","SARDISON,  S.A. DE C.V.","26025429230","GUAYMAS","1991","ACERO","REFRIGERACIÓN","CERCO","VIDEOSONDA","COMERCIAL","31.8","7.74","4.03","0","0","1","1","1",705,700,11.1020500552132
"1752","2505001798","SCP DE BIENES Y SERVICIOS GUASAVE CUATROCIENTOS SCL Y CV","00042010","CHELELO","2505001798","SCP DE BIENES Y SERVICIOS GUASAVE CUATROCIENTOS SCL Y CV","25010599238","TOPOLOBAMPO","1981","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22.26","5.3","2.9","3","53","1","1","0",500,500,10.9238823478233
"1753","2607603012","BEAN AB SC DE RL DE CV","00027219","JULIOCESAR","2607603012","BEAN AB SC DE RL DE CV","26013069231","PUERTO PEÑASCO","1973","ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","RADIO MULTIBANDA | VIDEOSONDA","COMERCIAL","20.9","6","3.8","3","12","1","1","0",520,500,10.9413435696085
"1754","2604011581","PESQUERA GLEDAMAR, S.A. DE C.V.","00021378","PAWLING3","2604011581","PESQUERA GLEDAMAR, S.A. DE C.V.","26020137235","GUAYMAS","1974","ACERO","HIELO | REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","22.8","6.9","3.5","12","18","1","1","2",425,425,10.8582506253683
"1755","2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","00049296","ADOLFORUIZCORTINEZ3","2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","26020439232","GUAYMAS","1987","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","23.7","6.27","3.3","3","30","1","1","0",500,500,10.9238823478233
"1756","2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","00049387","DORADODEVILLA8","2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","26020455234","GUAYMAS","1985","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","23.7","6.27","3.3","3","29","1","1","0",520,500,10.9413435696085
"1757","2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","00049361","DORADODEVILLA6","2604009171","PESQUERA SON MAR DEL PACIFICO SA DE CV","26020451236","GUAYMAS","1985","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","23.7","6.27","3.3","3","29","1","1","0",500,500,10.9238823478233
"1758","2604011409","GEOMAR PESQUERA SA DE CV","00045054","GEOMAR9","2604011409","GEOMAR PESQUERA SA DE CV","2602267223-3","GUAYMAS","1990","ACERO","REFRIGERACIÓN","ARRASTRE | PALANGRE","VIDEOSONDA","COMERCIAL","21.94","6.4","3.6","4","20","1","1","1",550,550,10.9675033726524
"1759","2604011573","PESQUERA DON RAUL SA DE CV","00022673","DONRAUL3","2604011573","PESQUERA DON RAUL SA DE CV","26020329234","GUAYMAS","1979","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21","6","0","3","0","1","1","0",375,375,10.814362686924
"1760","2604010641","PESQUERA EL MORROÑO, S.A. DE C.V.","00019893","INDIOCAJEME","2604010641","PESQUERA EL MORROÑO, S.A. DE C.V.","26020515235","GUAYMAS","1977","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","19.28","6.05","3.5","3","20","1","1","0",365,365,10.8055722873817
"1761","2508014624","PESQUERA DON CANDE, SA DE CV","00019414","MANTARRAYA","2508014624","PESQUERA DON CANDE, SA DE CV","2503239723-9","MAZATLAN","1977","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21.1","6","3","3","20","1","1","2",365,365,10.8055722873817
"1762","2604006110","INVERSIONES BACOCHIBAMPO, S.A. DE C.V.","00043752","ISMAR8","2604006110","INVERSIONES BACOCHIBAMPO, S.A. DE C.V.","26020082238","GUAYMAS","1982","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","21.18","6","3.24","3","78.21","1","1","1",500,500,10.9238823478233
"1763","2808007906","MARIA FERNANDA RUIZ ZORRILLA","00064444","RUZO6","2808007906","MARIA FERNANDA RUIZ ZORRILLA","28040405231","TAMPICO","1983","ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL","22.67","6.66","3.22","3","20","1","1","2",454,450,10.8836567097385
"1764","2808007898","MARIA ANDREA RUIZ ZORRILLA","00064048","DONRAUL","2808007898","MARIA ANDREA RUIZ ZORRILLA","28040151238","TAMPICO","1984","ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL","21.89","6.71","3.25","3","20","1","1","2",402,402,10.8380754339523
"1765","2005004789","SCPP. PRODUCTORES Y PROCESADORES DE MARISCOS , S.C. DE R.L. DE C.V.","00011783","PROPMAR1","2005004789","SCPP. PRODUCTORES Y PROCESADORES DE MARISCOS , S.C. DE R.L. DE C.V.","20030040238","SALINA CRUZ","1977","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","19.7","6.07","3.35","3","20","1","1","0",420,402,10.8538666359689
"1766","3010002933","PESCADOS Y MARISCOS MORA SA DE CV","00076208","MAYRACAMILA","3010002933","PESCADOS Y MARISCOS MORA SA DE CV","30016446232","TUXPAN","1978","ACERO","CONGELACIÓN","ARRASTRE","LORAN | VIDEOSONDA","COMERCIAL","23.32","5.98","2.88","2.5","30","1","1","0",442,425,10.8731482032707
"1767","3105002384","JOSE DE JESUS ALONZO MORALES","00074575","DEFEBRERO24","3105002384","JOSE DE JESUS ALONZO MORALES","3101083723-1","PROGRESO","1993","MADERA","HIELO","PALANGRE","VIDEOSONDA","COMERCIAL","16.6","5.1","1.95","2","49.71","1","1","0",261,250,10.7138989699154
"1768","2604009999","PESQUERA CALOSA, S.A. DE C.V.","00025387","JR24","2604009999","PESQUERA CALOSA, S.A. DE C.V.","26020188230","GUAYMAS","1974","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","23","6","3","3","0","1","1","1",450,450,10.8801545575481
"1769","2604009452","PESQUERA SIGLO SA DE CV","00054924","MANOLO","2604009452","PESQUERA SIGLO SA DE CV","26024619234","GUAYMAS","1998","ACERO","REFRIGERACIÓN","CERCO","SONAR | VIDEOSONDA","COMERCIAL","28.7","8.6","4.29","0","220","1","1","0",850,850,11.2269874472606
"1770","2604611638","SARDISON,  S.A. DE C.V.","00059923","PORTOLA5","2604611638","SARDISON,  S.A. DE C.V.","26025287238","GUAYMAS","2013","ACERO","REFRIGERACIÓN","CERCO","SONAR","COMERCIAL","26.88","8.3","4","0","180","1","1","1",850,850,11.2269874472606
"1771","2604011409","GEOMAR PESQUERA SA DE CV","00023382","GEOMAR8","2604011409","GEOMAR PESQUERA SA DE CV","2602023023-8","GUAYMAS","1974","ACERO","REFRIGERACIÓN","ARRASTRE","VIDEOSONDA","COMERCIAL","20.96","6","3.09","3","18","1","1","1",425,425,10.8582506253683
"1772","2508003940","COMPAÑIA PESQUERA SAN BENEDICTO SA DE CV","00047308","LIZZY","2508003940","COMPAÑIA PESQUERA SAN BENEDICTO SA DE CV","0601127233-9","MANZANILLO","1981","ACERO","REFRIGERACIÓN","OTRO | PALANGRE","SONAR","COMERCIAL","30.2","7.3","3.7","4.5","79","1","1","1",520,500,10.9413435696085
"1773","2808007906","MARIA FERNANDA RUIZ ZORRILLA","00064311","RUZO5","2808007906","MARIA FERNANDA RUIZ ZORRILLA","28040397236","TAMPICO","1989","ACERO","REFRIGERACIÓN | SALMUERA","ARRASTRE","ECOSONDA | VIDEOSONDA","COMERCIAL","23.77","7","3.25","3","20","1","1","2",402,402,10.8380754339523
"1774","3105008001","ESAUL MADERA MADERA","00074724","GAVILAN","3105008001","ESAUL MADERA MADERA","31010459231","PROGRESO","1993","FIBRA DE VIDRIO","HIELO","PESCA MULTIPLE","VIDEOSONDA","COMERCIAL","19.25","5.3","2.4","2","59.02","1","1","0",300,300,10.7483305940464
