Corte de informacin: Abril 2022 Precios por litro (Moneda nacional),,,,,,,,,,,,,,,,,,
Entidad federativa,Gasolina mnimo 87 octanos,Ao reporte,Mes,,Entidad federativa,Gasolina mnimo 91 octanos,Ao reporte,Mes,,Entidad federativa,Disel,Ao reporte,Mes,,FechaCalendario,Gasolina mnimo 87 octanos,Gasolina mnimo 91 octanos,Disel
Guanajuato,20.26,2019,4,,Guanajuato,21.62,2019,4,,Guanajuato,21.71,2019,4,,30/10/2018,19.45,20.97,20.72
Guanajuato,20.12,2019,5,,Guanajuato,21.54,2019,5,,Guanajuato,21.56,2019,5,,31/10/2018,19.45,20.97,20.73
Guanajuato,20.00,2019,6,,Guanajuato,21.53,2019,6,,Guanajuato,21.30,2019,6,,01/11/2018,19.45,20.98,20.75
Guanajuato,20.11,2019,7,,Guanajuato,21.63,2019,7,,Guanajuato,21.36,2019,7,,02/11/2018,19.46,20.98,20.76
Guanajuato,20.05,2019,8,,Guanajuato,21.66,2019,8,,Guanajuato,21.33,2019,8,,03/11/2018,19.46,20.98,20.76
Guanajuato,20.13,2019,9,,Guanajuato,21.69,2019,9,,Guanajuato,21.43,2019,9,,04/11/2018,19.46,20.98,20.76
Guanajuato,20.12,2019,10,,Guanajuato,21.69,2019,10,,Guanajuato,21.41,2019,10,,05/11/2018,19.45,20.98,20.77
Guanajuato,20.16,2019,11,,Guanajuato,21.54,2019,11,,Guanajuato,21.41,2019,11,,06/11/2018,19.45,20.98,20.77
Guanajuato,20.21,2019,12,,Guanajuato,21.47,2019,12,,Guanajuato,21.54,2019,12,,07/11/2018,19.45,20.97,20.77
Guanajuato,20.28,2020,1,,Guanajuato,21.53,2020,1,,Guanajuato,21.59,2020,1,,08/11/2018,19.45,20.97,20.78
Guanajuato,20.19,2020,2,,Guanajuato,21.35,2020,2,,Guanajuato,21.40,2020,2,,09/11/2018,19.45,20.97,20.78
Guanajuato,18.48,2020,3,,Guanajuato,19.74,2020,3,,Guanajuato,20.52,2020,3,,10/11/2018,19.45,20.97,20.78
Guanajuato,15.43,2020,4,,Guanajuato,16.76,2020,4,,Guanajuato,19.15,2020,4,,11/11/2018,19.45,20.97,20.79
Guanajuato,16.48,2020,5,,Guanajuato,17.42,2020,5,,Guanajuato,18.72,2020,5,,12/11/2018,19.44,20.97,20.79
Guanajuato,17.92,2020,6,,Guanajuato,18.59,2020,6,,Guanajuato,19.20,2020,6,,13/11/2018,19.44,20.96,20.79
Guanajuato,19.00,2020,7,,Guanajuato,19.67,2020,7,,Guanajuato,19.72,2020,7,,14/11/2018,19.43,20.96,20.80
Guanajuato,19.03,2020,8,,Guanajuato,19.74,2020,8,,Guanajuato,19.72,2020,8,,15/11/2018,19.43,20.96,20.80
Guanajuato,18.87,2020,9,,Guanajuato,19.64,2020,9,,Guanajuato,19.40,2020,9,,16/11/2018,19.40,20.94,20.79
Guanajuato,18.60,2020,10,,Guanajuato,19.44,2020,10,,Guanajuato,19.02,2020,10,,17/11/2018,19.40,20.93,20.79
Guanajuato,17.92,2020,11,,Guanajuato,18.84,2020,11,,Guanajuato,18.67,2020,11,,18/11/2018,19.40,20.93,20.79
Guanajuato,18.11,2020,12,,Guanajuato,18.95,2020,12,,Guanajuato,19.07,2020,12,,19/11/2018,19.39,20.93,20.79
Guanajuato,19.17,2021,1,,Guanajuato,19.88,2021,1,,Guanajuato,19.89,2021,1,,20/11/2018,19.40,20.94,20.79
Guanajuato,20.07,2021,2,,Guanajuato,20.90,2021,2,,Guanajuato,20.82,2021,2,,21/11/2018,19.38,20.94,20.79
Guanajuato,20.38,2021,3,,Guanajuato,21.89,2021,3,,Guanajuato,21.45,2021,3,,22/11/2018,19.37,20.93,20.79
Guanajuato,20.40,2021,4,,Guanajuato,22.19,2021,4,,Guanajuato,21.58,2021,4,,23/11/2018,19.36,20.92,20.79
Guanajuato,20.41,2021,5,,Guanajuato,22.30,2021,5,,Guanajuato,21.74,2021,5,,24/11/2018,19.35,20.91,20.79
Guanajuato,20.47,2021,6,,Guanajuato,22.39,2021,6,,Guanajuato,21.84,2021,6,,25/11/2018,19.35,20.91,20.79
Guanajuato,20.42,2021,7,,Guanajuato,22.45,2021,7,,Guanajuato,21.74,2021,7,,26/11/2018,19.35,20.91,20.79
Guanajuato,20.28,2021,8,,Guanajuato,22.42,2021,8,,Guanajuato,21.56,2021,8,,27/11/2018,19.34,20.90,20.79
Guanajuato,20.16,2021,9,,Guanajuato,22.42,2021,9,,Guanajuato,21.43,2021,9,,28/11/2018,19.33,20.89,20.78
Guanajuato,20.06,2021,10,,Guanajuato,22.56,2021,10,,Guanajuato,21.42,2021,10,,29/11/2018,19.32,20.88,20.78
Guanajuato,19.99,2021,11,,Guanajuato,22.50,2021,11,,Guanajuato,21.35,2021,11,,30/11/2018,19.31,20.87,20.77
Guanajuato,20.20,2021,12,,Guanajuato,22.65,2021,12,,Guanajuato,21.52,2021,12,,01/12/2018,19.29,20.86,20.77
Guanajuato,20.59,2022,1,,Guanajuato,23.06,2022,1,,Guanajuato,21.84,2022,1,,02/12/2018,19.28,20.85,20.76
Guanajuato,20.78,2022,2,,Guanajuato,23.25,2022,2,,Guanajuato,22.02,2022,2,,03/12/2018,19.27,20.84,20.75
Guanajuato,21.22,2022,3,,Guanajuato,23.56,2022,3,,Guanajuato,22.45,2022,3,,04/12/2018,19.25,20.82,20.74
Guanajuato,21.44,2022,4,,Guanajuato,23.85,2022,4,,Guanajuato,22.82,2022,4,,05/12/2018,19.24,20.81,20.73
Guerrero,16.05,2017,1,,Guerrero,17.81,2017,1,,Guerrero,17.14,2017,1,,06/12/2018,19.23,20.80,20.72
Guerrero,16.02,2017,2,,Guerrero,17.79,2017,2,,Guerrero,17.13,2017,2,,07/12/2018,19.22,20.78,20.71
Guerrero,15.98,2017,3,,Guerrero,17.73,2017,3,,Guerrero,17.04,2017,3,,08/12/2018,19.20,20.76,20.71
Guerrero,15.99,2017,4,,Guerrero,17.72,2017,4,,Guerrero,16.97,2017,4,,09/12/2018,19.19,20.76,20.70
Guerrero,15.90,2017,5,,Guerrero,17.64,2017,5,,Guerrero,16.85,2017,5,,10/12/2018,19.19,20.75,20.70
Guerrero,15.79,2017,6,,Guerrero,17.51,2017,6,,Guerrero,16.67,2017,6,,11/12/2018,19.17,20.73,20.69
Guerrero,15.71,2017,7,,Guerrero,17.41,2017,7,,Guerrero,16.55,2017,7,,12/12/2018,19.15,20.71,20.68
Guerrero,15.78,2017,8,,Guerrero,17.49,2017,8,,Guerrero,16.61,2017,8,,13/12/2018,19.13,20.70,20.67
Guerrero,16.01,2017,9,,Guerrero,17.74,2017,9,,Guerrero,16.86,2017,9,,14/12/2018,19.12,20.67,20.67
Guerrero,16.14,2017,10,,Guerrero,17.84,2017,10,,Guerrero,17.05,2017,10,,15/12/2018,19.11,20.66,20.66
Guerrero,16.22,2017,11,,Guerrero,17.93,2017,11,,Guerrero,17.16,2017,11,,16/12/2018,19.10,20.66,20.66
Guerrero,16.36,2017,12,,Guerrero,18.05,2017,12,,Guerrero,17.32,2017,12,,17/12/2018,19.10,20.65,20.66
Guerrero,16.91,2018,1,,Guerrero,18.58,2018,1,,Guerrero,17.87,2018,1,,18/12/2018,19.09,20.64,20.66
Guerrero,17.53,2018,2,,Guerrero,19.08,2018,2,,Guerrero,18.49,2018,2,,19/12/2018,19.08,20.62,20.65
Guerrero,17.76,2018,3,,Guerrero,19.22,2018,3,,Guerrero,18.74,2018,3,,20/12/2018,19.06,20.60,20.64
Guerrero,17.86,2018,4,,Guerrero,19.30,2018,4,,Guerrero,18.85,2018,4,,21/12/2018,19.04,20.57,20.63
Guerrero,18.05,2018,5,,Guerrero,19.45,2018,5,,Guerrero,19.01,2018,5,,22/12/2018,19.02,20.55,20.62
Guerrero,18.30,2018,6,,Guerrero,19.70,2018,6,,Guerrero,19.27,2018,6,,23/12/2018,19.02,20.54,20.62
Guerrero,18.73,2018,7,,Guerrero,20.14,2018,7,,Guerrero,19.70,2018,7,,24/12/2018,19.01,20.53,20.61
Guerrero,19.25,2018,8,,Guerrero,20.68,2018,8,,Guerrero,20.22,2018,8,,25/12/2018,18.99,20.52,20.61
Guerrero,19.47,2018,9,,Guerrero,20.88,2018,9,,Guerrero,20.49,2018,9,,26/12/2018,18.98,20.51,20.60
Guerrero,19.66,2018,10,,Guerrero,21.12,2018,10,,Guerrero,20.81,2018,10,,27/12/2018,18.96,20.48,20.59
Guerrero,19.56,2018,11,,Guerrero,21.01,2018,11,,Guerrero,20.98,2018,11,,28/12/2018,18.94,20.46,20.58
Guerrero,19.23,2018,12,,Guerrero,20.67,2018,12,,Guerrero,20.79,2018,12,,29/12/2018,18.93,20.45,20.58
Guerrero,19.05,2019,1,,Guerrero,20.26,2019,1,,Guerrero,20.83,2019,1,,30/12/2018,18.93,20.44,20.57
Guerrero,19.61,2019,2,,Guerrero,20.31,2019,2,,Guerrero,21.71,2019,2,,31/12/2018,18.92,20.44,20.57
Guerrero,20.08,2019,3,,Guerrero,21.27,2019,3,,Guerrero,21.45,2019,3,,01/01/2019,18.87,20.38,20.52
Guerrero,19.88,2019,4,,Guerrero,21.34,2019,4,,Guerrero,21.38,2019,4,,02/01/2019,18.85,20.36,20.50
Guerrero,19.83,2019,5,,Guerrero,21.34,2019,5,,Guerrero,21.35,2019,5,,03/01/2019,18.83,20.34,20.49
Guerrero,19.64,2019,6,,Guerrero,21.35,2019,6,,Guerrero,21.16,2019,6,,04/01/2019,18.82,20.32,20.49
Guerrero,19.77,2019,7,,Guerrero,21.34,2019,7,,Guerrero,21.32,2019,7,,05/01/2019,18.80,20.31,20.48
Guerrero,19.70,2019,8,,Guerrero,21.37,2019,8,,Guerrero,21.33,2019,8,,06/01/2019,18.80,20.30,20.47
Guerrero,19.90,2019,9,,Guerrero,21.38,2019,9,,Guerrero,21.50,2019,9,,07/01/2019,18.79,20.30,20.47
Guerrero,19.81,2019,10,,Guerrero,21.24,2019,10,,Guerrero,21.44,2019,10,,08/01/2019,18.79,20.27,20.47
Guerrero,19.88,2019,11,,Guerrero,21.03,2019,11,,Guerrero,21.49,2019,11,,09/01/2019,18.79,20.26,20.46
Guerrero,20.03,2019,12,,Guerrero,21.06,2019,12,,Guerrero,21.66,2019,12,,10/01/2019,18.78,20.25,20.46
Guerrero,20.15,2020,1,,Guerrero,21.11,2020,1,,Guerrero,21.74,2020,1,,11/01/2019,18.78,20.24,20.47
Guerrero,20.01,2020,2,,Guerrero,20.62,2020,2,,Guerrero,21.24,2020,2,,12/01/2019,18.78,20.22,20.48
Guerrero,18.33,2020,3,,Guerrero,18.96,2020,3,,Guerrero,20.38,2020,3,,13/01/2019,18.79,20.22,20.48
Guerrero,15.74,2020,4,,Guerrero,16.29,2020,4,,Guerrero,19.54,2020,4,,14/01/2019,18.79,20.21,20.48
Guerrero,17.09,2020,5,,Guerrero,17.38,2020,5,,Guerrero,19.14,2020,5,,15/01/2019,18.79,20.21,20.49
Guerrero,18.49,2020,6,,Guerrero,18.60,2020,6,,Guerrero,19.64,2020,6,,16/01/2019,18.79,20.20,20.50
Guerrero,19.43,2020,7,,Guerrero,19.56,2020,7,,Guerrero,20.23,2020,7,,17/01/2019,18.79,20.18,20.51
Guerrero,19.52,2020,8,,Guerrero,19.67,2020,8,,Guerrero,20.30,2020,8,,18/01/2019,18.79,20.17,20.52
Guerrero,19.45,2020,9,,Guerrero,19.62,2020,9,,Guerrero,19.93,2020,9,,19/01/2019,18.79,20.15,20.54
Guerrero,19.36,2020,10,,Guerrero,19.51,2020,10,,Guerrero,19.71,2020,10,,20/01/2019,18.79,20.14,20.55
Guerrero,18.88,2020,11,,Guerrero,19.03,2020,11,,Guerrero,19.56,2020,11,,21/01/2019,18.80,20.14,20.56
Guerrero,19.09,2020,12,,Guerrero,19.23,2020,12,,Guerrero,19.95,2020,12,,22/01/2019,18.83,20.14,20.61
Guerrero,20.04,2021,1,,Guerrero,20.16,2021,1,,Guerrero,20.71,2021,1,,23/01/2019,18.85,20.14,20.66
Guerrero,20.76,2021,2,,Guerrero,21.08,2021,2,,Guerrero,21.67,2021,2,,24/01/2019,18.86,20.14,20.69
Guerrero,20.98,2021,3,,Guerrero,22.06,2021,3,,Guerrero,22.14,2021,3,,25/01/2019,18.87,20.13,20.73
Guerrero,21.16,2021,4,,Guerrero,22.37,2021,4,,Guerrero,22.32,2021,4,,26/01/2019,18.86,20.12,20.76
Guerrero,21.36,2021,5,,Guerrero,22.67,2021,5,,Guerrero,22.63,2021,5,,27/01/2019,18.86,20.11,20.77
Guerrero,21.46,2021,6,,Guerrero,22.79,2021,6,,Guerrero,22.77,2021,6,,28/01/2019,18.86,20.10,20.79
Guerrero,21.52,2021,7,,Guerrero,22.85,2021,7,,Guerrero,22.81,2021,7,,29/01/2019,18.85,20.07,20.85
Guerrero,21.60,2021,8,,Guerrero,22.95,2021,8,,Guerrero,22.91,2021,8,,30/01/2019,18.84,20.05,20.90
Guerrero,21.66,2021,9,,Guerrero,23.10,2021,9,,Guerrero,22.96,2021,9,,31/01/2019,18.83,20.03,20.94
Guerrero,21.70,2021,10,,Guerrero,23.18,2021,10,,Guerrero,23.13,2021,10,,01/02/2019,18.82,20.02,20.95
Guerrero,21.60,2021,11,,Guerrero,23.08,2021,11,,Guerrero,23.09,2021,11,,02/02/2019,18.82,20.01,20.98
Guerrero,21.78,2021,12,,Guerrero,23.17,2021,12,,Guerrero,23.20,2021,12,,03/02/2019,18.83,20.01,20.98
Guerrero,22.04,2022,1,,Guerrero,23.45,2022,1,,Guerrero,23.48,2022,1,,04/02/2019,18.82,20.00,20.99
Guerrero,22.18,2022,2,,Guerrero,23.56,2022,2,,Guerrero,23.56,2022,2,,05/02/2019,18.84,20.00,21.03
Guerrero,22.43,2022,3,,Guerrero,23.74,2022,3,,Guerrero,23.83,2022,3,,06/02/2019,18.89,20.02,21.13
Guerrero,22.41,2022,4,,Guerrero,23.91,2022,4,,Guerrero,23.99,2022,4,,07/02/2019,18.93,20.02,21.19
Hidalgo,15.85,2017,1,,Hidalgo,17.61,2017,1,,Hidalgo,16.97,2017,1,,08/02/2019,18.96,20.04,21.22
Hidalgo,15.94,2017,2,,Hidalgo,17.69,2017,2,,Hidalgo,17.04,2017,2,,09/02/2019,18.99,20.06,21.24
Hidalgo,15.78,2017,3,,Hidalgo,17.53,2017,3,,Hidalgo,16.86,2017,3,,10/02/2019,18.99,20.06,21.25
Hidalgo,15.81,2017,4,,Hidalgo,17.52,2017,4,,Hidalgo,16.79,2017,4,,11/02/2019,19.00,20.05,21.25
Hidalgo,15.71,2017,5,,Hidalgo,17.45,2017,5,,Hidalgo,16.67,2017,5,,12/02/2019,19.01,20.05,21.25
Hidalgo,15.61,2017,6,,Hidalgo,17.31,2017,6,,Hidalgo,16.49,2017,6,,13/02/2019,19.02,20.06,21.26
Hidalgo,15.52,2017,7,,Hidalgo,17.21,2017,7,,Hidalgo,16.36,2017,7,,14/02/2019,19.03,20.06,21.29
Hidalgo,15.59,2017,8,,Hidalgo,17.29,2017,8,,Hidalgo,16.42,2017,8,,15/02/2019,19.11,20.08,21.39
Hidalgo,15.82,2017,9,,Hidalgo,17.53,2017,9,,Hidalgo,16.67,2017,9,,16/02/2019,19.23,20.13,21.48
Hidalgo,15.94,2017,10,,Hidalgo,17.63,2017,10,,Hidalgo,16.86,2017,10,,17/02/2019,19.25,20.15,21.50
Hidalgo,16.03,2017,11,,Hidalgo,17.74,2017,11,,Hidalgo,16.97,2017,11,,18/02/2019,19.29,20.16,21.53
Hidalgo,16.10,2017,12,,Hidalgo,17.80,2017,12,,Hidalgo,17.08,2017,12,,19/02/2019,19.49,20.31,21.68
Hidalgo,16.61,2018,1,,Hidalgo,18.25,2018,1,,Hidalgo,17.57,2018,1,,20/02/2019,19.62,20.41,21.78
Hidalgo,17.21,2018,2,,Hidalgo,18.75,2018,2,,Hidalgo,18.22,2018,2,,21/02/2019,19.64,20.41,21.81
Hidalgo,17.44,2018,3,,Hidalgo,18.86,2018,3,,Hidalgo,18.45,2018,3,,22/02/2019,19.67,20.42,21.82
Hidalgo,17.51,2018,4,,Hidalgo,18.90,2018,4,,Hidalgo,18.52,2018,4,,23/02/2019,19.73,20.46,21.81
Hidalgo,17.67,2018,5,,Hidalgo,19.04,2018,5,,Hidalgo,18.67,2018,5,,24/02/2019,19.74,20.46,21.81
Hidalgo,17.90,2018,6,,Hidalgo,19.27,2018,6,,Hidalgo,18.89,2018,6,,25/02/2019,19.75,20.47,21.81
Hidalgo,18.30,2018,7,,Hidalgo,19.68,2018,7,,Hidalgo,19.26,2018,7,,26/02/2019,19.77,20.47,21.78
Hidalgo,18.85,2018,8,,Hidalgo,20.25,2018,8,,Hidalgo,19.78,2018,8,,27/02/2019,19.73,20.43,21.74
Hidalgo,19.05,2018,9,,Hidalgo,20.44,2018,9,,Hidalgo,20.05,2018,9,,28/02/2019,19.69,20.39,21.71
Hidalgo,19.23,2018,10,,Hidalgo,20.66,2018,10,,Hidalgo,20.36,2018,10,,01/03/2019,19.75,20.43,21.74
Hidalgo,19.16,2018,11,,Hidalgo,20.60,2018,11,,Hidalgo,20.53,2018,11,,02/03/2019,19.80,20.48,21.75
Hidalgo,18.82,2018,12,,Hidalgo,20.23,2018,12,,Hidalgo,20.35,2018,12,,03/03/2019,19.81,20.48,21.75
Hidalgo,18.66,2019,1,,Hidalgo,19.88,2019,1,,Hidalgo,20.40,2019,1,,04/03/2019,19.81,20.49,21.75
Hidalgo,19.16,2019,2,,Hidalgo,19.86,2019,2,,Hidalgo,21.29,2019,2,,05/03/2019,19.82,20.49,21.73
Hidalgo,19.53,2019,3,,Hidalgo,20.47,2019,3,,Hidalgo,21.23,2019,3,,06/03/2019,19.83,20.49,21.72
Hidalgo,19.36,2019,4,,Hidalgo,20.60,2019,4,,Hidalgo,21.05,2019,4,,07/03/2019,19.83,20.54,21.71
Hidalgo,19.28,2019,5,,Hidalgo,20.58,2019,5,,Hidalgo,20.98,2019,5,,08/03/2019,19.85,20.68,21.72
Hidalgo,19.12,2019,6,,Hidalgo,20.56,2019,6,,Hidalgo,20.74,2019,6,,09/03/2019,19.87,20.83,21.72
Hidalgo,19.25,2019,7,,Hidalgo,20.62,2019,7,,Hidalgo,20.83,2019,7,,10/03/2019,19.87,20.87,21.72
Hidalgo,19.03,2019,8,,Hidalgo,20.61,2019,8,,Hidalgo,20.71,2019,8,,11/03/2019,19.88,20.90,21.72
Hidalgo,19.08,2019,9,,Hidalgo,20.59,2019,9,,Hidalgo,20.71,2019,9,,12/03/2019,19.88,20.96,21.67
Hidalgo,18.95,2019,10,,Hidalgo,20.49,2019,10,,Hidalgo,20.59,2019,10,,13/03/2019,19.83,20.93,21.58
Hidalgo,18.96,2019,11,,Hidalgo,20.23,2019,11,,Hidalgo,20.62,2019,11,,14/03/2019,19.80,20.91,21.55
Hidalgo,19.08,2019,12,,Hidalgo,20.23,2019,12,,Hidalgo,20.76,2019,12,,15/03/2019,19.79,20.92,21.53
Hidalgo,19.14,2020,1,,Hidalgo,20.24,2020,1,,Hidalgo,20.83,2020,1,,16/03/2019,19.75,20.94,21.49
Hidalgo,19.00,2020,2,,Hidalgo,19.86,2020,2,,Hidalgo,20.40,2020,2,,17/03/2019,19.74,20.94,21.48
Hidalgo,17.13,2020,3,,Hidalgo,18.21,2020,3,,Hidalgo,19.41,2020,3,,18/03/2019,19.74,20.94,21.48
Hidalgo,14.31,2020,4,,Hidalgo,15.50,2020,4,,Hidalgo,18.19,2020,4,,19/03/2019,19.73,20.95,21.45
Hidalgo,15.74,2020,5,,Hidalgo,16.41,2020,5,,Hidalgo,17.66,2020,5,,20/03/2019,19.70,20.95,21.41
Hidalgo,17.27,2020,6,,Hidalgo,17.53,2020,6,,Hidalgo,18.32,2020,6,,21/03/2019,19.67,20.97,21.37
Hidalgo,18.40,2020,7,,Hidalgo,18.65,2020,7,,Hidalgo,19.10,2020,7,,22/03/2019,19.66,20.97,21.34
Hidalgo,18.34,2020,8,,Hidalgo,18.66,2020,8,,Hidalgo,19.16,2020,8,,23/03/2019,19.64,20.98,21.35
Hidalgo,18.21,2020,9,,Hidalgo,18.58,2020,9,,Hidalgo,18.73,2020,9,,24/03/2019,19.63,20.98,21.36
Hidalgo,17.99,2020,10,,Hidalgo,18.39,2020,10,,Hidalgo,18.32,2020,10,,25/03/2019,19.62,20.99,21.35
Hidalgo,17.22,2020,11,,Hidalgo,17.75,2020,11,,Hidalgo,18.11,2020,11,,26/03/2019,19.62,21.00,21.34
Hidalgo,17.57,2020,12,,Hidalgo,18.03,2020,12,,Hidalgo,18.65,2020,12,,27/03/2019,19.62,21.00,21.33
Hidalgo,18.75,2021,1,,Hidalgo,19.14,2021,1,,Hidalgo,19.44,2021,1,,28/03/2019,19.61,21.01,21.32
Hidalgo,19.66,2021,2,,Hidalgo,20.19,2021,2,,Hidalgo,20.49,2021,2,,29/03/2019,19.61,21.01,21.32
Hidalgo,19.91,2021,3,,Hidalgo,21.32,2021,3,,Hidalgo,21.14,2021,3,,30/03/2019,19.60,21.00,21.33
Hidalgo,19.82,2021,4,,Hidalgo,21.49,2021,4,,Hidalgo,21.15,2021,4,,31/03/2019,19.60,20.99,21.34
Hidalgo,19.82,2021,5,,Hidalgo,21.63,2021,5,,Hidalgo,21.30,2021,5,,01/04/2019,19.60,20.99,21.34
Hidalgo,19.85,2021,6,,Hidalgo,21.71,2021,6,,Hidalgo,21.35,2021,6,,02/04/2019,19.59,20.98,21.35
Hidalgo,19.81,2021,7,,Hidalgo,21.75,2021,7,,Hidalgo,21.38,2021,7,,03/04/2019,19.59,20.95,21.36
Hidalgo,19.88,2021,8,,Hidalgo,21.79,2021,8,,Hidalgo,21.53,2021,8,,04/04/2019,19.58,20.92,21.36
Hidalgo,19.85,2021,9,,Hidalgo,21.87,2021,9,,Hidalgo,21.52,2021,9,,05/04/2019,19.58,20.91,21.36
Hidalgo,19.77,2021,10,,Hidalgo,21.90,2021,10,,Hidalgo,21.46,2021,10,,06/04/2019,19.57,20.91,21.36
Hidalgo,19.68,2021,11,,Hidalgo,21.81,2021,11,,Hidalgo,21.34,2021,11,,07/04/2019,19.56,20.91,21.36
Hidalgo,19.93,2021,12,,Hidalgo,21.99,2021,12,,Hidalgo,21.56,2021,12,,08/04/2019,19.56,20.90,21.36
Hidalgo,20.38,2022,1,,Hidalgo,22.36,2022,1,,Hidalgo,21.96,2022,1,,09/04/2019,19.55,20.91,21.35
Hidalgo,20.53,2022,2,,Hidalgo,22.52,2022,2,,Hidalgo,22.13,2022,2,,10/04/2019,19.54,20.92,21.35
Hidalgo,20.88,2022,3,,Hidalgo,22.73,2022,3,,Hidalgo,22.42,2022,3,,11/04/2019,19.53,20.93,21.35
Hidalgo,21.04,2022,4,,Hidalgo,22.96,2022,4,,Hidalgo,22.66,2022,4,,12/04/2019,19.53,20.95,21.35
Jalisco,16.46,2017,1,,Jalisco,18.30,2017,1,,Jalisco,17.29,2017,1,,13/04/2019,19.52,20.96,21.34
Jalisco,16.44,2017,2,,Jalisco,18.29,2017,2,,Jalisco,17.29,2017,2,,14/04/2019,19.51,20.95,21.34
Jalisco,16.35,2017,3,,Jalisco,18.20,2017,3,,Jalisco,17.16,2017,3,,15/04/2019,19.51,20.95,21.34
Jalisco,16.36,2017,4,,Jalisco,18.18,2017,4,,Jalisco,17.10,2017,4,,16/04/2019,19.51,20.95,21.33
Jalisco,16.24,2017,5,,Jalisco,18.11,2017,5,,Jalisco,16.98,2017,5,,17/04/2019,19.50,20.95,21.32
Jalisco,16.12,2017,6,,Jalisco,17.98,2017,6,,Jalisco,16.80,2017,6,,18/04/2019,19.50,20.95,21.32
Jalisco,16.03,2017,7,,Jalisco,17.88,2017,7,,Jalisco,16.67,2017,7,,19/04/2019,19.49,20.94,21.32
Jalisco,16.09,2017,8,,Jalisco,17.95,2017,8,,Jalisco,16.72,2017,8,,20/04/2019,19.49,20.94,21.32
Jalisco,16.31,2017,9,,Jalisco,18.20,2017,9,,Jalisco,16.97,2017,9,,21/04/2019,19.49,20.94,21.32
Jalisco,16.44,2017,10,,Jalisco,18.30,2017,10,,Jalisco,17.17,2017,10,,22/04/2019,19.49,20.94,21.31
Jalisco,16.52,2017,11,,Jalisco,18.40,2017,11,,Jalisco,17.29,2017,11,,23/04/2019,19.49,20.94,21.31
Jalisco,16.67,2017,12,,Jalisco,18.52,2017,12,,Jalisco,17.44,2017,12,,24/04/2019,19.49,20.94,21.31
Jalisco,17.29,2018,1,,Jalisco,19.02,2018,1,,Jalisco,18.03,2018,1,,25/04/2019,19.48,20.95,21.31
Jalisco,18.08,2018,2,,Jalisco,19.67,2018,2,,Jalisco,18.78,2018,2,,26/04/2019,19.48,20.95,21.32
Jalisco,18.33,2018,3,,Jalisco,19.83,2018,3,,Jalisco,19.04,2018,3,,27/04/2019,19.48,20.95,21.31
Jalisco,18.42,2018,4,,Jalisco,19.89,2018,4,,Jalisco,19.12,2018,4,,28/04/2019,19.48,20.95,21.31
Jalisco,18.65,2018,5,,Jalisco,20.10,2018,5,,Jalisco,19.33,2018,5,,29/04/2019,19.48,20.95,21.31
Jalisco,18.94,2018,6,,Jalisco,20.39,2018,6,,Jalisco,19.62,2018,6,,30/04/2019,19.47,20.96,21.31
Jalisco,19.22,2018,7,,Jalisco,20.65,2018,7,,Jalisco,19.91,2018,7,,01/05/2019,19.47,20.95,21.31
Jalisco,19.63,2018,8,,Jalisco,21.00,2018,8,,Jalisco,20.34,2018,8,,02/05/2019,19.47,20.96,21.31
Jalisco,19.89,2018,9,,Jalisco,21.24,2018,9,,Jalisco,20.59,2018,9,,03/05/2019,19.46,20.96,21.31
Jalisco,20.14,2018,10,,Jalisco,21.48,2018,10,,Jalisco,20.88,2018,10,,04/05/2019,19.46,20.96,21.30
Jalisco,20.18,2018,11,,Jalisco,21.52,2018,11,,Jalisco,21.04,2018,11,,05/05/2019,19.46,20.96,21.30
Jalisco,19.95,2018,12,,Jalisco,21.28,2018,12,,Jalisco,20.93,2018,12,,06/05/2019,19.45,20.96,21.30
Jalisco,19.89,2019,1,,Jalisco,21.11,2019,1,,Jalisco,20.94,2019,1,,07/05/2019,19.45,20.96,21.29
Jalisco,20.30,2019,2,,Jalisco,21.22,2019,2,,Jalisco,21.80,2019,2,,08/05/2019,19.46,20.96,21.27
Jalisco,20.77,2019,3,,Jalisco,21.64,2019,3,,Jalisco,21.93,2019,3,,09/05/2019,19.46,20.96,21.26
Jalisco,20.66,2019,4,,Jalisco,21.74,2019,4,,Jalisco,21.74,2019,4,,10/05/2019,19.45,20.96,21.25
Jalisco,20.66,2019,5,,Jalisco,21.77,2019,5,,Jalisco,21.66,2019,5,,11/05/2019,19.46,20.96,21.25
Jalisco,20.52,2019,6,,Jalisco,21.75,2019,6,,Jalisco,21.46,2019,6,,12/05/2019,19.45,20.96,21.25
Jalisco,20.53,2019,7,,Jalisco,21.76,2019,7,,Jalisco,21.50,2019,7,,13/05/2019,19.43,20.96,21.25
Jalisco,20.39,2019,8,,Jalisco,21.75,2019,8,,Jalisco,21.42,2019,8,,14/05/2019,19.43,20.94,21.24
Jalisco,20.37,2019,9,,Jalisco,21.75,2019,9,,Jalisco,21.41,2019,9,,15/05/2019,19.43,20.94,21.24
Jalisco,20.35,2019,10,,Jalisco,21.75,2019,10,,Jalisco,21.36,2019,10,,16/05/2019,19.44,20.94,21.23
Jalisco,20.34,2019,11,,Jalisco,21.71,2019,11,,Jalisco,21.32,2019,11,,17/05/2019,19.44,20.94,21.22
Jalisco,20.47,2019,12,,Jalisco,21.76,2019,12,,Jalisco,21.44,2019,12,,18/05/2019,19.44,20.94,21.23
